,maid,horizontal_accuracy,latitude,longitude,city_hasc,postcode,Date,Hour,count
3936,663db44922922854359b0d95938d25875bb57966,7.0,-3.67443,128.19776,ID.MA.AM,97129.0,16-06-21,11:57:50,5
3939,a87933d71a6c3e6715390706f98071d47936ed38,33.0,-3.640819,128.26128,ID.MA.AM,97214.0,16-06-21,11:58:05,1
3941,f159278f38b07b0bbae17d30e227577d57b75566,18.0,-3.217295,129.015651,ID.MA.MT,97544.0,16-06-21,11:58:07,1
3943,d67669d825f89fa18877f911386f056e33e3ae7b,38.0,-3.257343,128.979196,ID.MA.MT,97544.0,16-06-21,11:58:18,6
3945,9fe75c28aa8fae8e101c276c6ede5598122c3935,13.0,-3.396084,127.931756,ID.MA.SB,97571.0,16-06-21,11:58:20,20
3946,bc3b29b66c64da93dddb8ea5d5eb1670768613a1,16.0,-3.68657,128.19839,ID.MA.AM,97122.0,16-06-21,11:58:21,2
3948,8a812a2584130f0db9231d35eaf0e39265972a8b,28.0,-3.70747,128.15854,ID.MA.AM,97117.0,16-06-21,11:58:24,86
3950,e28c363f63023a40554a517b4c0f25ebec2f443e,7.0,-3.61716,128.18867,ID.MA.AM,97221.0,16-06-21,11:58:33,1
3952,4946fcc32e3e01cb31b833a18df1e4c6b010f753,13.0,-3.090044,128.215119,ID.MA.SB,97561.0,16-06-21,11:58:44,2
3953,0c4cd6f34101bc468812e0cf1b90f6a64c4f2ded,17.0,-3.69491,128.28961,ID.MA.AM,97136.0,16-06-21,11:58:45,1
3955,e7552acce8c85877ac90ba5ae2f7c74212378060,9.0,-3.518789,128.345403,ID.MA.MT,97544.0,16-06-21,11:58:48,8
3957,b75150ee28335a4923c2ec5631d79506c93dcbaa,17.0,-3.693693,128.176168,ID.MA.AM,,16-06-21,11:59:07,524
3960,2684feb59fdd4e27ab2fa73daab1b58a8bb1f926,29.0,-3.335031,128.341766,ID.MA.SB,97566.0,16-06-21,11:59:10,15
3962,4405a1b3aa9c53c0f3f0dca1c2b819e400869774,15.0,-3.681923,128.188008,ID.MA.AM,97128.0,16-06-21,11:59:24,4
3963,63ec96d72dc6b8b99f8aa61f0b3a22b42ee2afd0,10.0,-3.656447,128.219119,ID.MA.AM,97212.0,16-06-21,11:59:29,3
3964,6b7e4fe55adcfa9bd865c1972e957e1f996d545b,3.0,-3.700867,128.181263,ID.MA.AM,97127.0,16-06-21,11:59:29,1
3965,80dc40ae84ccc4ba0ceaf8f4783682c440f4776f,21.0,-3.33501,128.34187,ID.MA.SB,97566.0,16-06-21,11:59:32,5
3966,858f15146b9874dae901e1efc6aa6e639d574d9c,9.0,-3.11782,127.951393,ID.MA.SB,97572.0,16-06-21,11:59:32,4
3967,f4c96998ffe82e2921fab8dc71f71287622cca19,15.0,-3.705187,128.170997,ID.MA.AM,97115.0,16-06-21,11:59:33,1
3971,ba9f22ba056012d60a1280096a2e9ab63b4ad97a,10.0,-3.69901,128.17628,ID.MA.AM,97111.0,16-06-21,11:59:49,12
3976,4033ff34b4228052546e5f8fd46155f528e0dc58,11.0,-3.70209,128.18625,ID.MA.AM,97129.0,16-06-21,12:00:14,1
3977,0ba146defe581fc90f8bf0d0eb57d1db9097b46f,18.0,-3.58559,128.16078,,,16-06-21,12:00:16,26
3978,4ec4c473207250452abf0692756f54df76599f1a,7.0,-3.67925,128.20185,ID.MA.AM,97128.0,16-06-21,12:00:21,2
3979,fbfd7323bf0cd30c29f72493682939276347779b,16.0,-3.723711,128.190433,ID.MA.AM,97129.0,16-06-21,12:00:24,6
3981,a8438b93ea34c600411b31f14f10c65943c320dd,19.0,-3.308092,128.958164,ID.MA.MT,97544.0,16-06-21,12:00:32,9
3983,210a6799fa98b867e18bfc09aeca9fcf1e00f8e9,4.0,-3.71067,128.1557,ID.MA.AM,97117.0,16-06-21,12:00:35,1
3984,ba5f486ef9ce98640790000186321a8d2c45acad,37.0,-3.661566,128.189475,ID.MA.AM,97223.0,16-06-21,12:00:38,1
3985,19ca8c3ac57e8e1e0cdf1096d47a2345280e650d,5.0,-3.531531,128.49626,ID.MA.MT,97545.0,16-06-21,12:00:53,5
3987,e1cd1b648471a16e3aa923ff46468a4db052b263,19.0,-3.69659,128.18952,ID.MA.AM,97121.0,16-06-21,12:01:10,1
3988,91dc5148c4dcf0fa2307b5aaf9902b79983f4e13,5.0,-3.696462,128.18161,ID.MA.AM,97126.0,16-06-21,12:01:17,5
3989,75dd9087be4dcb5cdad62f6bc53c7a5e5072219b,10.0,-3.632395,128.19875,ID.MA.AM,97221.0,16-06-21,12:01:19,2
3990,78913bcc18d0c11edbd4ca01598ee408f58b6fd5,11.0,-3.53056,128.416365,ID.MA.MT,97545.0,16-06-21,12:01:21,4
3991,598bc50fd5a4fb0e0bafae0b3968fda6de04fec0,4.0,-3.72794,128.05208,ID.MA.MT,97542.0,16-06-21,12:01:24,3
3992,0e766e7c4367c1cd80902087beaa59c5375edfec,3.0,-3.386816,129.550211,ID.MA.MT,97544.0,16-06-21,12:01:30,1
3993,1e4f16f67a587b284c0c3a5fc6010e1da6d1296b,29.0,-3.63242,128.19838,ID.MA.AM,97221.0,16-06-21,12:01:32,29
3994,282342cf56003abb70526eb77461c9190bb6e847,5.0,-3.518786,128.345405,ID.MA.MT,97544.0,16-06-21,12:01:32,17
3995,a6a78f016670a67b1e680cf474493c6b66bb1285,11.0,-3.6778,128.20091,ID.MA.AM,97128.0,16-06-21,12:01:35,5
3996,ec34097fbbceb3789a730f920200942e85c3508b,4.0,-3.068313,128.19453,ID.MA.SB,97561.0,16-06-21,12:01:40,1
3997,8756b457082d992e240bb90dd9c1aa4c31de9bcc,14.0,-3.324898,129.780299,ID.MA.MT,97544.0,16-06-21,12:01:56,5
4001,25c38905c512f4ecd867f54e4b18231e67fb3c59,13.0,-3.68807,128.221061,ID.MA.AM,97128.0,16-06-21,12:02:03,6
4002,a737c83e72162ec81779d24903abf5a104041fd9,8.0,-3.62673,128.250589,ID.MA.AM,97214.0,16-06-21,12:02:03,1
4004,fbee90ec591355f63cb546e0798b38254dbe91b7,14.0,-3.587352,128.103301,ID.MA.MT,97543.0,16-06-21,12:02:05,1
4007,9d5fc45f1e86a9b12de257350308216b3e59940c,25.0,-3.333333,128.361311,ID.MA.SB,97566.0,16-06-21,12:02:19,70
4010,a245e511be736245be20e679133fa742ca9b1a01,14.0,-3.511652,128.31762,ID.MA.MT,97544.0,16-06-21,12:02:31,9
4011,038f73a73a2bd7707f2db1d50b0497a6a6bf692d,13.0,-3.569294,128.187063,ID.MA.MT,97543.0,16-06-21,12:02:34,3
4013,985cab7b1bbf9055d6077989c1f974a8a8bda7bd,3.0,-3.622116,128.226642,ID.MA.AM,97216.0,16-06-21,12:02:42,35
4014,9471d68aecd9294e04d3ba7f9af1f76425dc2db1,7.0,-2.959591,128.11949,ID.MA.SB,97561.0,16-06-21,12:02:43,2
4017,2183bc9c998fa9f5934e411a7446a9902d0e13df,10.0,-3.677926,128.194978,ID.MA.AM,97129.0,16-06-21,12:03:10,2
4019,f429655efb22617a0960aabe22e13b56c9e60e71,16.0,-3.610362,128.300014,ID.MA.MT,97544.0,16-06-21,12:03:16,2
4023,98f57e4e6202af1ba46e28180b9330dc49473e39,4.0,-3.551644,128.423035,ID.MA.MT,97545.0,16-06-21,12:03:41,17
4024,313aeb16e60f04bdf5669136d769187240d3f81e,10.0,-3.203555,128.27899,ID.MA.SB,97564.0,16-06-21,12:03:42,1
4025,b09476b9c8cf0aa52a1d2a30c9fec602f2072bd6,26.0,-3.696988,128.106699,,,16-06-21,12:03:45,41
4026,b0fce2c36fe8ab2e074696b0174a2b8b80037d15,8.0,-3.654482,128.190724,ID.MA.AM,97223.0,16-06-21,12:03:51,5
4027,81522ca522d9208bb229abb7e51c77932a770139,8.0,-3.687628,128.220491,ID.MA.AM,97128.0,16-06-21,12:03:59,1
4032,560cdf5cb6e24b9dcb16b205b9b191ca3320b859,12.0,-3.699028,128.185301,ID.MA.AM,97124.0,16-06-21,12:04:28,8
4033,570655f047cd43c94f5cf42058d67c0cbdf4d525,25.0,-3.687921,128.2244,ID.MA.AM,97128.0,16-06-21,12:04:29,1
4036,e4febc811d02b2f1be6ce445b75acf461f7d35c3,12.0,-3.33961,129.08283,ID.MA.MT,97544.0,16-06-21,12:04:38,32
4037,7dd4df8572840ca4e847828f30d7f53e59775610,9.0,-3.68174,128.19252,ID.MA.AM,97128.0,16-06-21,12:04:41,2
4038,3ee4b695337c454674a460d5a7778838a4f4db45,11.0,-3.684755,128.185155,ID.MA.AM,97128.0,16-06-21,12:04:42,3
4040,20d24edd0a318d125a2f0d8975ee61d870a238df,6.0,-3.6862,128.22053,ID.MA.AM,97128.0,16-06-21,12:04:45,2
4041,63da831216f4eda7a0d66a9231c9a81c95b04f7f,9.0,-3.671916,128.164088,,,16-06-21,12:04:48,1
4044,7a97848d49a1e4c1813386492f2026bf977cd636,13.0,-3.120243,127.953745,ID.MA.SB,97572.0,16-06-21,12:05:06,1
4047,0f0fa348ceed0c4197777e26c8db7b0bc980e32e,15.0,-3.636144,128.247133,ID.MA.AM,97214.0,16-06-21,12:05:13,2
4049,eea44d521ce2b6ac3d59126c219b6bdb19359174,5.0,-3.68018,128.20852,ID.MA.AM,97128.0,16-06-21,12:05:20,1
4051,b5c382e55389a4b13ab54951a5c137b024fb315e,15.0,-3.009009,128.12259,ID.MA.SB,97561.0,16-06-21,12:05:21,91
4052,aad5c4ca9b5827244ea06d0431a316ce32985c55,10.0,-3.68124,128.20598,ID.MA.AM,97128.0,16-06-21,12:05:25,10
4054,a310c4ece83fee2accc9d38d1f4f9f0c9177c36f,11.0,-3.546251,128.198408,ID.MA.MT,97543.0,16-06-21,12:05:30,1
4055,e9c95a57e0602d35aa528e43500a546348aa2c41,20.0,-3.687496,128.226236,ID.MA.AM,97128.0,16-06-21,12:05:31,3
4057,162a842fe36c378b9157a44f4fa316eaee3af3b6,10.0,-3.691336,128.184253,ID.MA.AM,97124.0,16-06-21,12:05:39,3
4058,b5e251d4493689bb9b7c82640c01f756a005c40a,5.0,-3.67786,128.20555,ID.MA.AM,97128.0,16-06-21,12:05:42,1
4059,8147f3e83d367be460fa43943d336b1be5aade01,8.0,-3.590441,128.150033,ID.MA.MT,97543.0,16-06-21,12:05:46,3
4062,a653c74a515225f5a4f229756cb2de8216ec67e4,22.0,-3.689263,128.18178,ID.MA.AM,97124.0,16-06-21,12:06:03,2
4063,96ad816f30e8b3ed08907af59f572e5facb64653,7.0,-2.796109,129.498245,ID.MA.MT,97544.0,16-06-21,12:06:06,4
4066,47dcf501b7a19a34e643dcc25f8b94043086e288,10.0,-3.694684,128.180592,ID.MA.AM,97126.0,16-06-21,12:06:14,1
4067,35dd0ef7f246f1756f0b4c6899fca185dd4e2a38,17.0,-3.710588,128.166764,ID.MA.AM,97116.0,16-06-21,12:06:16,28
4070,964bde7c3d836733a64e1a360e16485fd39c1c1d,28.0,-3.675675,128.173572,ID.MA.AM,97223.0,16-06-21,12:06:25,199
4072,a338bbc63944fbd62571f5a1a0d44be36bb63536,4.0,-3.30507,128.961128,ID.MA.MT,97544.0,16-06-21,12:06:30,1
4073,468cc7671453bd03fc993ceb6e11ce86e4a90493,2.0,-3.659136,128.192022,ID.MA.AM,97223.0,16-06-21,12:06:34,1
4074,a7a5cafadcaaba167910cf6c9d4fbbd26aa96bfc,29.0,-3.692818,128.180646,ID.MA.AM,97124.0,16-06-21,12:06:36,1
4075,f35dc747531b624e6a146ffc2e29b47cb9a4d293,18.0,-3.68456,128.186401,ID.MA.AM,97128.0,16-06-21,12:06:48,7
4078,8e193a6fde55afa67674a2fe6ded333bf346e89e,22.0,-3.67329,128.19573,ID.MA.AM,97129.0,16-06-21,12:06:57,9
4079,26deb0b1499833af1db435a9a3586e8a292ea5c5,16.0,-3.547967,128.197716,ID.MA.MT,97543.0,16-06-21,12:07:09,1
4080,5e3f3eee4c180383b57866b3b9866f452adc9822,14.0,-3.59268,128.17757,ID.MA.MT,97543.0,16-06-21,12:07:09,3
4081,4a1c551d3d6f7ec80b7d645bb2a8009cf1e8fa59,19.0,-3.67442,128.2062,ID.MA.AM,97128.0,16-06-21,12:07:13,3
4082,15ca14dd45d51d9cbb2bdd3711bcb8e90853df1d,11.0,-3.67191,128.19366,,97129.0,16-06-21,12:07:14,36
4083,9d5a503badf23c662358ae2874188847812ad8df,9.0,-3.341175,128.92497,ID.MA.MT,97544.0,16-06-21,12:07:29,1
4084,4976711953f0d40a5949c24fd5027018be9f816e,6.0,-3.682562,128.200192,ID.MA.AM,97128.0,16-06-21,12:07:33,1
4088,ec6ecaf93e583b47c20393ed1a5da8402f8e0ea9,7.0,-3.703208,128.185343,ID.MA.AM,97129.0,16-06-21,12:08:09,2
4092,db6d5266f904fbdc88103ee5be90fe3da518f8e0,10.0,-3.627443,128.234076,ID.MA.AM,97216.0,16-06-21,12:08:21,2
4093,de7473d142b5a96d3864364a95ba77d935565bf1,5.0,-3.72015,128.190076,ID.MA.AM,97129.0,16-06-21,12:08:27,1
4094,fe37c28688c7b8077f5fb10571aed241e6612526,5.0,-3.26694,128.773298,ID.MA.MT,97568.0,16-06-21,12:08:32,1
4096,1d3a6e8a690ad081a5fa405f61459d3d687426e6,36.0,-3.693693,128.158112,,,16-06-21,12:08:36,110
4101,065ec8e3ba7b66d652c156e0c76c3f7b392ce94a,6.0,-3.693693,128.17616,ID.MA.AM,,16-06-21,12:08:44,1
4103,541612fec8427f37ab07f0ade3b8b8e9f94d94af,21.0,-3.423423,129.979696,ID.MA.ST,97584.0,16-06-21,12:08:46,36
4105,09b11943efb623224231a4289a1261c1b4b8b3b3,10.0,-3.707442,128.171324,ID.MA.AM,97116.0,16-06-21,12:08:56,11
4107,22a9d66b7e27e5294956bd6e861d5fce7e5fb3b5,7.0,-3.693693,128.176168,ID.MA.AM,,16-06-21,12:09:01,1
4108,303df86040c6ee7302fd80d94d3fdcbcab1e6f7e,11.0,-3.674243,128.206206,ID.MA.AM,97128.0,16-06-21,12:09:05,2
4109,5a634d26f53bfcc6cf76a9aa22289a11a4a77cc9,5.0,-3.688465,128.21852,ID.MA.AM,97128.0,16-06-21,12:09:09,17
4110,93bf81b5b6074bc8438359a8e6614a6aac1e8e2c,15.0,-3.70161,128.17548,ID.MA.AM,97112.0,16-06-21,12:09:09,241
4112,761eb374c900b53e94d27a439b80ae22d4f4b441,4.0,-3.660841,128.182096,ID.MA.AM,97223.0,16-06-21,12:09:16,1
4114,62eb1df76da8a00f7745f5bc7d4835170632898e,7.0,-3.58749,128.10344,ID.MA.MT,97543.0,16-06-21,12:09:20,1
4115,b6b05282cc4030d3dde052a0d8dddfa5709e9198,8.0,-3.31454,129.485395,ID.MA.MT,97544.0,16-06-21,12:09:26,8
4116,3685687c0b7defd51aa18f0c13c0a0df271530c0,11.0,-3.638455,128.196998,ID.MA.AM,97222.0,16-06-21,12:09:51,1
4117,57be96bd9f93c94ca62a1b6f4a938cdde50ed1dd,6.0,-3.677522,128.21552,ID.MA.AM,97128.0,16-06-21,12:10:01,4
4119,09131e9306ab6e6695c4a91e7e27174ef78f05b5,4.0,-3.70281,128.17638,ID.MA.AM,97112.0,16-06-21,12:10:11,1
4120,5a2266460b6ad1f231bf4e86ff1b7c41bc0ade3b,9.0,-3.66686,128.19953,ID.MA.AM,97128.0,16-06-21,12:10:13,1
4121,ca7fb5f8b2fddc69accb566d27d1a51d5ec945a2,17.0,-3.67939,128.19095,ID.MA.AM,97128.0,16-06-21,12:10:13,7
4122,60d20a850eb9d2cecfed211adf22f86a8ed1d0e2,20.0,-3.695689,128.179258,ID.MA.AM,97126.0,16-06-21,12:10:18,2
4124,8039ca93f8971280dbb6b9f40fa9e0d9f0351e88,10.0,-3.660873,128.181763,ID.MA.AM,97223.0,16-06-21,12:10:27,1
4125,94ad7ce53d322f108436ae5d07936f7ed4396d9c,14.0,-3.69055,128.21786,ID.MA.AM,97128.0,16-06-21,12:10:35,3
4127,683b3ff46168780112bb00420fe08b14d4602cb1,14.0,-3.70659,128.177003,ID.MA.AM,97114.0,16-06-21,12:10:49,8
4128,6fada71e29ecd0754fc47ba87e03b76ea28d7a7a,13.0,-3.351076,129.02695,ID.MA.MT,97544.0,16-06-21,12:10:52,7
4131,041c0cf1f3b37a715d23b2110bd392007e3612f9,23.0,-2.915412,129.796599,ID.MA.MT,97544.0,16-06-21,12:11:02,8
4132,d7c5870f53ea1fae273971ea77cdda2c61d46278,7.0,-3.659722,128.194264,ID.MA.AM,97223.0,16-06-21,12:11:02,1
4133,1d7cdd412d830ff3f3ba5143c6b931f4b35b9360,4.0,-3.683286,128.19011,ID.MA.AM,97128.0,16-06-21,12:11:03,1
4134,9879ea8a5b6cf86aff67c213d297be5336f3d9a0,21.0,-3.682295,128.226508,ID.MA.AM,97129.0,16-06-21,12:11:04,18
4135,bf9262eb8c30a5d59321750142f4c89d64fc2878,12.0,-3.660285,128.168513,ID.MA.AM,97224.0,16-06-21,12:11:06,4
4136,c43a93b22d306929a4d607ff295fed91a771c220,11.0,-3.03244,128.12297,ID.MA.SB,97561.0,16-06-21,12:11:07,4
4137,f16f296f096bf8bdd28eaa34d166eb25135a08e3,24.0,-3.67568,128.19162,ID.MA.AM,97129.0,16-06-21,12:11:10,8
4139,eb8badedb4799eeb7733db2814aac44e535e1fc6,5.0,-3.593042,128.031616,ID.MA.MT,97543.0,16-06-21,12:11:11,1
4145,5a05aa54d3859274678913bd4d608731c4027c89,5.0,-3.689771,128.18408,ID.MA.AM,97123.0,16-06-21,12:11:33,3
4146,c9c460c40a9e5c70048e2003d3312d2eafe4aa85,8.0,-3.693693,128.176168,ID.MA.AM,,16-06-21,12:11:33,2
4147,033d2b65de79770c449aeed9ef9e346dcd3e7227,5.0,-3.671832,128.196121,ID.MA.AM,97129.0,16-06-21,12:11:40,2
4148,ad4ad08c6d956af61eb8a0532dc591aa6eb76b42,7.0,-3.636459,128.20077,ID.MA.AM,97221.0,16-06-21,12:11:41,1
4149,712ff23b719dbea7180e9ada0b8a9c2b3959b760,10.0,-3.66334,128.204519,ID.MA.AM,97212.0,16-06-21,12:11:44,1
4150,87b87f25262780cfa7d68c1dab1bbcb0ce85a983,17.0,-3.68933,128.18668,ID.MA.AM,97123.0,16-06-21,12:11:53,20
4151,8d9e1def909f0c4bee82d67c1cc1cc3ed82887a6,28.0,-3.659919,128.194102,ID.MA.AM,97223.0,16-06-21,12:12:04,8
4153,5b5e77053a8e0eee415a99990c19de33f20444fa,13.0,-3.6465,128.24274,ID.MA.AM,97211.0,16-06-21,12:12:12,1
4154,2419ec2dc9a3752e147273c55c79217b8afa74f0,7.0,-3.67387,128.191933,ID.MA.AM,97129.0,16-06-21,12:12:13,1
4155,d4b7efd6002ff8c38cfbae31585b11643b6c4275,21.0,-3.702669,128.164206,ID.MA.AM,97117.0,16-06-21,12:12:17,1
4157,f27f66aa3bebc0fc709179043fa7876a15234e94,3.0,-3.675675,128.191627,ID.MA.AM,97129.0,16-06-21,12:12:20,2
4158,958089e7871483f1200958753de69914c0017cd7,15.0,-3.539406,128.691681,ID.MA.MT,97546.0,16-06-21,12:12:23,1
4159,7cfe869f16e908ddbe29b62b42d41953d10ccb0b,14.0,-3.685743,128.18594,ID.MA.AM,97128.0,16-06-21,12:12:31,6
4160,9aac203994b7de65eb36cee7f8c74627a397411e,10.0,-3.648457,128.188291,ID.MA.AM,97228.0,16-06-21,12:12:38,9
4161,f319ab8b2ee7f144cef4ffb3753e529e57d8b891,10.0,-3.681478,128.188634,ID.MA.AM,97128.0,16-06-21,12:12:38,5
4163,76780a7c57163c0aac585839618852bb7195d7f1,8.0,-3.708193,128.17259,ID.MA.AM,97116.0,16-06-21,12:12:46,2
4166,2874990653dfcf62bd569980efde5c3d0e8062dd,15.0,-3.78205,128.096528,ID.MA.AM,97118.0,16-06-21,12:13:13,12
4170,0fd83c50042fcaa373f3911b6e4751e17816d79c,11.0,-3.304717,128.954946,ID.MA.MT,97544.0,16-06-21,12:13:25,4
4173,21ea0c60652a7c1ad40c7fe65aab9c95f4db4155,10.0,-3.648225,128.805946,ID.MA.MT,97547.0,16-06-21,12:13:52,2
4174,55d6f5f5d70eabe6edbba799167ea25b2bbff837,3.0,-3.59506,128.02947,ID.MA.MT,97543.0,16-06-21,12:13:53,7
4175,842727d79b9034edd2080220cee71c9c912cd032,10.0,-3.66882,128.19873,ID.MA.AM,97128.0,16-06-21,12:13:53,5
4178,d2f60e6b65df6b9a9143dd57cd02ec919e958a14,5.0,-3.256781,128.98383,ID.MA.MT,97544.0,16-06-21,12:13:58,1
4179,8123ab8e2e32c3cbae5e7dc805a71b2c805aab04,22.0,-3.66572,128.15976,ID.MA.AM,97225.0,16-06-21,12:14:16,5
4184,034867f32e788e45b26395389fd60252d4c5e591,18.0,-3.679689,128.19391,ID.MA.AM,97128.0,16-06-21,12:14:31,9
4186,5d58956ce0e416a47c6dbcb467c419407df64a5b,11.0,-3.69298,128.18696,ID.MA.AM,97124.0,16-06-21,12:14:32,1
4187,b586e6cecbbe996f676efa2aa02ec4702aad301c,14.0,-3.303761,128.962568,ID.MA.MT,97544.0,16-06-21,12:14:34,2
4189,657e0b87c2651af417c31c02b0bd463135606ba0,8.0,-3.699551,128.184135,ID.MA.AM,97127.0,16-06-21,12:14:44,1
4190,b15fe95a7d6a3d0f452238b12e34f2a9d14d767e,20.0,-3.046691,130.034401,ID.MA.MT,97544.0,16-06-21,12:14:44,3
4193,352d6e046175df71e4dded83c5ce511a46434db1,17.0,-3.6937,128.19422,ID.MA.AM,97121.0,16-06-21,12:14:56,161
4195,44cdb9feea73672f4e884d10b6aac59a8ceaa6ad,6.0,-3.664248,128.202006,ID.MA.AM,97128.0,16-06-21,12:15:05,1
4197,fec7d204eb3e2751912c827431e54489b914c6f1,26.0,-3.284476,128.970381,ID.MA.MT,97544.0,16-06-21,12:15:13,2449
4198,2077dd8e538c96c9fbb6a60205bbc727fba75443,10.0,-3.685345,128.22011,ID.MA.AM,97128.0,16-06-21,12:15:16,3
4199,46d2886b3287be89cab53a712786b01139f12c3b,10.0,-3.640416,128.193765,ID.MA.AM,97222.0,16-06-21,12:15:25,3
4202,889a730c15e8e62b14d06896ccee4f3b96aa9249,9.0,-3.693693,128.194223,ID.MA.AM,97121.0,16-06-21,12:15:32,5
4203,23840961ec02ff57ada9127e4da072e2d80be937,17.0,-3.333333,128.379359,ID.MA.SB,97566.0,16-06-21,12:15:39,130
4206,437df5683db8b56c749e755974d4e66b04043af5,4.0,-3.700486,128.1855,ID.MA.AM,97127.0,16-06-21,12:15:40,1
4207,e4fe61f3fb67f73af5973181a2eb843b8c148aff,21.0,-3.2076,129.02847,ID.MA.MT,97544.0,16-06-21,12:15:40,3
4209,a741d59485ec8add2bb028434e139915611ce5b9,9.0,-3.37097,128.37607,ID.MA.SB,97566.0,16-06-21,12:15:48,1
4210,c7410eb05b723e4d46e516ad9c0bccb0fa3798fd,17.0,-3.660331,128.213724,ID.MA.AM,97212.0,16-06-21,12:15:54,1
4213,6baa57f38f5412650d4e2eb57500d7a74b9b85fe,17.0,-3.670348,128.200706,ID.MA.AM,97128.0,16-06-21,12:16:11,1
4214,b1ad2e0fd7fae9bbd4059af918b6391654a715f5,22.0,-3.641494,128.240965,ID.MA.AM,97211.0,16-06-21,12:16:15,2
4218,5b452f30489a0ac5ec8c6c4c1dba5d016211da5a,14.0,-3.690562,128.191499,ID.MA.AM,97122.0,16-06-21,12:16:38,1
4219,d423b45df3df57ea50a926068e46c99b2a8b2ba4,4.0,-3.759361,127.93868,ID.MA.MT,97542.0,16-06-21,12:16:48,7
4220,8064bd2a3af14c30d4748b9ce46e624fe0660749,12.0,-3.061752,128.193828,ID.MA.SB,97561.0,16-06-21,12:16:55,4
4221,c5d11752a32eefe1f671a0e556128035a45a45ab,10.0,-3.703163,128.169375,ID.MA.AM,,16-06-21,12:16:58,6
4222,6eac60624e81ba5447fbae96bd3a9f6089d8a64d,7.0,-3.69125,128.18205,ID.MA.AM,97124.0,16-06-21,12:17:03,2
4223,d0f3953d466d8e028ac44a1345241d2e418cbe58,7.0,-3.680666,128.188509,ID.MA.AM,97128.0,16-06-21,12:17:04,7
4226,68b135ca0b5a299fe424349aeca6fa2110bfa998,11.0,-3.70919,128.16654,ID.MA.AM,97116.0,16-06-21,12:17:07,2
4231,fa6d970829f89e82dae1b447aaa8f862fcff89fc,10.0,-3.06972,128.19694,ID.MA.SB,97561.0,16-06-21,12:17:19,6
4232,5cb16fd14cdb0d20ca359c0aea1bd7f6340080df,6.0,-3.68571,128.18514,ID.MA.AM,97128.0,16-06-21,12:17:20,1
4233,96a334cd8ee0bf8ff35f274066f1039788c9b957,10.0,-3.661589,128.1758,ID.MA.AM,97223.0,16-06-21,12:17:22,2
4234,feb6ef1ab64081c9caf4085510a191babdd07a5f,13.0,-3.495495,128.689865,ID.MA.MT,,16-06-21,12:17:22,31
4237,be77de533531f3b0195c19ec9fcd78ca2ed02f89,13.0,-3.628185,128.203413,ID.MA.AM,97221.0,16-06-21,12:17:39,1
4238,342aa82af201bd1d452faa3e5478d72b28658237,10.0,-3.339215,128.926884,ID.MA.MT,97544.0,16-06-21,12:17:42,1
4240,301ee23f5ddd0819e09ca386bf62ae7ac3041bb5,24.0,-3.301146,128.96053,ID.MA.MT,97544.0,16-06-21,12:17:43,3
4241,ae144a4afb88c8cc7280ad59759790dc7e0e7bcf,18.0,-3.692351,128.18336,ID.MA.AM,97124.0,16-06-21,12:17:44,3
4247,4ae599f6246d1e10dc037242e262ed7c3c1bb235,9.0,-3.570458,128.649941,ID.MA.MT,97546.0,16-06-21,12:18:05,1
4248,c3897e362e3675da941566320c08953913299373,7.0,-3.682055,128.1881,ID.MA.AM,97128.0,16-06-21,12:18:08,1
4249,4cbfdbbf37e4508137f0384e871907abb7bc290f,31.0,-3.694612,128.18836,ID.MA.AM,97123.0,16-06-21,12:18:11,34
4250,56caed783a894759e74554ee6d653719bcd4dafe,20.0,-3.63232,128.24938,ID.MA.AM,97214.0,16-06-21,12:18:12,22
4253,1b7d6327519cdfb1e6d74916e8f1197973a2d94d,10.0,-3.66117,128.19517,ID.MA.AM,97223.0,16-06-21,12:18:21,1
4254,616a5bfa8dc512c3a3560f853b4fb368f2e0d82f,4.0,-3.659523,128.19483,ID.MA.AM,97223.0,16-06-21,12:18:24,1
4256,9e708ed8be969c801693b0bd1e7f8509c9335a0b,11.0,-3.062108,128.193842,ID.MA.SB,97561.0,16-06-21,12:18:26,18
4259,14f2ff2475b962586314c1daf2f725aeb1628ce2,10.0,-3.71108,128.15665,ID.MA.AM,97117.0,16-06-21,12:18:33,3
4261,8400117d54f68855b01b1263a21f8281077681e2,20.0,-3.65239,128.18306,ID.MA.AM,97223.0,16-06-21,12:18:40,5
4262,d7421d5a79cc059fb4f4518c7d4c79a9e2f32d73,7.0,-3.698638,128.178713,ID.MA.AM,97126.0,16-06-21,12:18:41,1
4263,eafe2f9021597920db797dee09ee2a505d0856dd,28.0,-3.657657,128.189044,ID.MA.AM,97223.0,16-06-21,12:18:41,2609
4265,69cf6b83b1fb0af399f4d71216664d2b25a77b7b,9.0,-3.680171,128.189992,ID.MA.AM,97128.0,16-06-21,12:18:52,1
4266,2de2c83e1a014294b1dfe3bb3f297c79fc8b0038,14.0,-3.441085,128.4285,ID.MA.SB,97566.0,16-06-21,12:18:56,1
4267,551569a1542af374a16bb0f39457bcfae23e6187,27.0,-3.673375,128.197133,ID.MA.AM,97129.0,16-06-21,12:18:56,3
4269,5050f238759a8a15b24434977763f8c599ab1744,9.0,-3.380596,128.342678,,,16-06-21,12:18:58,1
